task_name,base_task,category,add,initstate,language,light,noise,table,view,layout
put_the_cream_cheese_in_the_bowl_view_0_0_100_0_0_initstate_0_noise_42,put_the_cream_cheese_in_the_bowl,Sensor Noise,,initstate_0,,,noise_42,,view_0,
put_the_cream_cheese_in_the_bowl_view_0_0_100_0_0_initstate_0_noise_43,put_the_cream_cheese_in_the_bowl,Sensor Noise,,initstate_0,,,noise_43,,view_0,
put_the_cream_cheese_in_the_bowl_view_0_0_100_0_0_initstate_0_noise_44,put_the_cream_cheese_in_the_bowl,Sensor Noise,,initstate_0,,,noise_44,,view_0,
put_the_cream_cheese_in_the_bowl_view_0_0_100_0_0_initstate_0_noise_45,put_the_cream_cheese_in_the_bowl,Sensor Noise,,initstate_0,,,noise_45,,view_0,
put_the_cream_cheese_in_the_bowl_view_0_0_100_0_0_initstate_0_noise_46,put_the_cream_cheese_in_the_bowl,Sensor Noise,,initstate_0,,,noise_46,,view_0,
put_the_cream_cheese_in_the_bowl_view_0_0_100_0_0_initstate_0_noise_47,put_the_cream_cheese_in_the_bowl,Sensor Noise,,initstate_0,,,noise_47,,view_0,
put_the_cream_cheese_in_the_bowl_view_0_0_100_0_0_initstate_0_noise_48,put_the_cream_cheese_in_the_bowl,Sensor Noise,,initstate_0,,,noise_48,,view_0,
put_the_cream_cheese_in_the_bowl_view_0_0_100_0_0_initstate_0_noise_49,put_the_cream_cheese_in_the_bowl,Sensor Noise,,initstate_0,,,noise_49,,view_0,
put_the_cream_cheese_in_the_bowl_view_0_0_100_0_0_initstate_0_noise_50,put_the_cream_cheese_in_the_bowl,Sensor Noise,,initstate_0,,,noise_50,,view_0,
put_the_cream_cheese_in_the_bowl_add_10,put_the_cream_cheese_in_the_bowl,Objects Layout,add_10,,,,,,,
put_the_cream_cheese_in_the_bowl_add_11,put_the_cream_cheese_in_the_bowl,Objects Layout,add_11,,,,,,,
put_the_cream_cheese_in_the_bowl_add_12,put_the_cream_cheese_in_the_bowl,Objects Layout,add_12,,,,,,,
put_the_cream_cheese_in_the_bowl_add_13,put_the_cream_cheese_in_the_bowl,Objects Layout,add_13,,,,,,,
put_the_cream_cheese_in_the_bowl_add_14,put_the_cream_cheese_in_the_bowl,Objects Layout,add_14,,,,,,,
put_the_cream_cheese_in_the_bowl_add_16,put_the_cream_cheese_in_the_bowl,Objects Layout,add_16,,,,,,,
put_the_cream_cheese_in_the_bowl_add_17,put_the_cream_cheese_in_the_bowl,Objects Layout,add_17,,,,,,,
put_the_cream_cheese_in_the_bowl_add_18,put_the_cream_cheese_in_the_bowl,Objects Layout,add_18,,,,,,,
put_the_cream_cheese_in_the_bowl_add_19,put_the_cream_cheese_in_the_bowl,Objects Layout,add_19,,,,,,,
put_the_cream_cheese_in_the_bowl_add_20,put_the_cream_cheese_in_the_bowl,Objects Layout,add_20,,,,,,,
put_the_cream_cheese_in_the_bowl_add_21,put_the_cream_cheese_in_the_bowl,Objects Layout,add_21,,,,,,,
put_the_cream_cheese_in_the_bowl_add_22,put_the_cream_cheese_in_the_bowl,Objects Layout,add_22,,,,,,,
put_the_cream_cheese_in_the_bowl_add_23,put_the_cream_cheese_in_the_bowl,Objects Layout,add_23,,,,,,,
put_the_cream_cheese_in_the_bowl_add_24,put_the_cream_cheese_in_the_bowl,Objects Layout,add_24,,,,,,,
put_the_cream_cheese_in_the_bowl_add_25,put_the_cream_cheese_in_the_bowl,Objects Layout,add_25,,,,,,,
put_the_cream_cheese_in_the_bowl_add_26,put_the_cream_cheese_in_the_bowl,Objects Layout,add_26,,,,,,,
put_the_cream_cheese_in_the_bowl_add_27,put_the_cream_cheese_in_the_bowl,Objects Layout,add_27,,,,,,,
put_the_cream_cheese_in_the_bowl_add_28,put_the_cream_cheese_in_the_bowl,Objects Layout,add_28,,,,,,,
put_the_cream_cheese_in_the_bowl_add_29,put_the_cream_cheese_in_the_bowl,Objects Layout,add_29,,,,,,,
put_the_cream_cheese_in_the_bowl_add_3,put_the_cream_cheese_in_the_bowl,Objects Layout,add_3,,,,,,,
put_the_cream_cheese_in_the_bowl_add_30,put_the_cream_cheese_in_the_bowl,Objects Layout,add_30,,,,,,,
put_the_cream_cheese_in_the_bowl_add_4,put_the_cream_cheese_in_the_bowl,Objects Layout,add_4,,,,,,,
put_the_cream_cheese_in_the_bowl_add_5,put_the_cream_cheese_in_the_bowl,Objects Layout,add_5,,,,,,,
put_the_cream_cheese_in_the_bowl_add_8,put_the_cream_cheese_in_the_bowl,Objects Layout,add_8,,,,,,,
put_the_cream_cheese_in_the_bowl_add_9,put_the_cream_cheese_in_the_bowl,Objects Layout,add_9,,,,,,,
put_the_cream_cheese_in_the_bowl_light_1,put_the_cream_cheese_in_the_bowl,Light Conditions,,,,light_1,,,,
put_the_cream_cheese_in_the_bowl_light_10,put_the_cream_cheese_in_the_bowl,Light Conditions,,,,light_10,,,,
put_the_cream_cheese_in_the_bowl_light_14,put_the_cream_cheese_in_the_bowl,Light Conditions,,,,light_14,,,,
put_the_cream_cheese_in_the_bowl_light_15,put_the_cream_cheese_in_the_bowl,Light Conditions,,,,light_15,,,,
put_the_cream_cheese_in_the_bowl_light_18,put_the_cream_cheese_in_the_bowl,Light Conditions,,,,light_18,,,,
put_the_cream_cheese_in_the_bowl_light_21,put_the_cream_cheese_in_the_bowl,Light Conditions,,,,light_21,,,,
put_the_cream_cheese_in_the_bowl_light_22,put_the_cream_cheese_in_the_bowl,Light Conditions,,,,light_22,,,,
put_the_cream_cheese_in_the_bowl_light_25,put_the_cream_cheese_in_the_bowl,Light Conditions,,,,light_25,,,,
put_the_cream_cheese_in_the_bowl_light_26,put_the_cream_cheese_in_the_bowl,Light Conditions,,,,light_26,,,,
put_the_cream_cheese_in_the_bowl_light_27,put_the_cream_cheese_in_the_bowl,Light Conditions,,,,light_27,,,,
put_the_cream_cheese_in_the_bowl_light_30,put_the_cream_cheese_in_the_bowl,Light Conditions,,,,light_30,,,,
put_the_cream_cheese_in_the_bowl_light_32,put_the_cream_cheese_in_the_bowl,Light Conditions,,,,light_32,,,,
put_the_cream_cheese_in_the_bowl_light_37,put_the_cream_cheese_in_the_bowl,Light Conditions,,,,light_37,,,,
put_the_cream_cheese_in_the_bowl_light_38,put_the_cream_cheese_in_the_bowl,Light Conditions,,,,light_38,,,,
put_the_cream_cheese_in_the_bowl_light_39,put_the_cream_cheese_in_the_bowl,Light Conditions,,,,light_39,,,,
put_the_cream_cheese_in_the_bowl_light_41,put_the_cream_cheese_in_the_bowl,Light Conditions,,,,light_41,,,,
put_the_cream_cheese_in_the_bowl_light_42,put_the_cream_cheese_in_the_bowl,Light Conditions,,,,light_42,,,,
put_the_cream_cheese_in_the_bowl_light_44,put_the_cream_cheese_in_the_bowl,Light Conditions,,,,light_44,,,,
put_the_cream_cheese_in_the_bowl_light_46,put_the_cream_cheese_in_the_bowl,Light Conditions,,,,light_46,,,,
put_the_cream_cheese_in_the_bowl_light_48,put_the_cream_cheese_in_the_bowl,Light Conditions,,,,light_48,,,,
put_the_cream_cheese_in_the_bowl_light_5,put_the_cream_cheese_in_the_bowl,Light Conditions,,,,light_5,,,,
put_the_cream_cheese_in_the_bowl_light_50,put_the_cream_cheese_in_the_bowl,Light Conditions,,,,light_50,,,,
put_the_cream_cheese_in_the_bowl_light_6,put_the_cream_cheese_in_the_bowl,Light Conditions,,,,light_6,,,,
put_the_cream_cheese_in_the_bowl_light_7,put_the_cream_cheese_in_the_bowl,Light Conditions,,,,light_7,,,,
put_the_cream_cheese_in_the_bowl_light_8,put_the_cream_cheese_in_the_bowl,Light Conditions,,,,light_8,,,,
put_the_wine_bottle_on_the_rack_table_1,put_the_wine_bottle_on_the_rack,Background Textures,,,,,,table_1,,
put_the_wine_bottle_on_the_rack_table_10,put_the_wine_bottle_on_the_rack,Background Textures,,,,,,table_10,,
put_the_wine_bottle_on_the_rack_table_11,put_the_wine_bottle_on_the_rack,Background Textures,,,,,,table_11,,
put_the_wine_bottle_on_the_rack_table_12,put_the_wine_bottle_on_the_rack,Background Textures,,,,,,table_12,,
put_the_wine_bottle_on_the_rack_table_13,put_the_wine_bottle_on_the_rack,Background Textures,,,,,,table_13,,
put_the_wine_bottle_on_the_rack_table_14,put_the_wine_bottle_on_the_rack,Background Textures,,,,,,table_14,,
put_the_wine_bottle_on_the_rack_table_15,put_the_wine_bottle_on_the_rack,Background Textures,,,,,,table_15,,
put_the_wine_bottle_on_the_rack_table_16,put_the_wine_bottle_on_the_rack,Background Textures,,,,,,table_16,,
put_the_wine_bottle_on_the_rack_table_17,put_the_wine_bottle_on_the_rack,Background Textures,,,,,,table_17,,
put_the_wine_bottle_on_the_rack_table_18,put_the_wine_bottle_on_the_rack,Background Textures,,,,,,table_18,,
put_the_wine_bottle_on_the_rack_table_19,put_the_wine_bottle_on_the_rack,Background Textures,,,,,,table_19,,
put_the_wine_bottle_on_the_rack_table_2,put_the_wine_bottle_on_the_rack,Background Textures,,,,,,table_2,,
put_the_wine_bottle_on_the_rack_table_20,put_the_wine_bottle_on_the_rack,Background Textures,,,,,,table_20,,
put_the_wine_bottle_on_the_rack_table_22,put_the_wine_bottle_on_the_rack,Background Textures,,,,,,table_22,,
put_the_wine_bottle_on_the_rack_table_23,put_the_wine_bottle_on_the_rack,Background Textures,,,,,,table_23,,
put_the_wine_bottle_on_the_rack_table_24,put_the_wine_bottle_on_the_rack,Background Textures,,,,,,table_24,,
put_the_wine_bottle_on_the_rack_table_25,put_the_wine_bottle_on_the_rack,Background Textures,,,,,,table_25,,
put_the_wine_bottle_on_the_rack_table_26,put_the_wine_bottle_on_the_rack,Background Textures,,,,,,table_26,,
put_the_wine_bottle_on_the_rack_table_27,put_the_wine_bottle_on_the_rack,Background Textures,,,,,,table_27,,
put_the_wine_bottle_on_the_rack_table_28,put_the_wine_bottle_on_the_rack,Background Textures,,,,,,table_28,,
put_the_wine_bottle_on_the_rack_table_3,put_the_wine_bottle_on_the_rack,Background Textures,,,,,,table_3,,
put_the_wine_bottle_on_the_rack_table_5,put_the_wine_bottle_on_the_rack,Background Textures,,,,,,table_5,,
put_the_wine_bottle_on_the_rack_table_6,put_the_wine_bottle_on_the_rack,Background Textures,,,,,,table_6,,
put_the_wine_bottle_on_the_rack_table_7,put_the_wine_bottle_on_the_rack,Background Textures,,,,,,table_7,,
put_the_wine_bottle_on_the_rack_table_8,put_the_wine_bottle_on_the_rack,Background Textures,,,,,,table_8,,
put_the_wine_bottle_on_the_rack_table_9,put_the_wine_bottle_on_the_rack,Background Textures,,,,,,table_9,,
put_the_wine_bottle_on_the_rack_tb_1,put_the_wine_bottle_on_the_rack,Background Textures,,,,,,tb_1,,
put_the_wine_bottle_on_the_rack_tb_10,put_the_wine_bottle_on_the_rack,Background Textures,,,,,,tb_10,,
put_the_wine_bottle_on_the_rack_tb_11,put_the_wine_bottle_on_the_rack,Background Textures,,,,,,tb_11,,
put_the_wine_bottle_on_the_rack_tb_12,put_the_wine_bottle_on_the_rack,Background Textures,,,,,,tb_12,,
put_the_wine_bottle_on_the_rack_tb_13,put_the_wine_bottle_on_the_rack,Background Textures,,,,,,tb_13,,
put_the_wine_bottle_on_the_rack_tb_14,put_the_wine_bottle_on_the_rack,Background Textures,,,,,,tb_14,,
put_the_wine_bottle_on_the_rack_tb_15,put_the_wine_bottle_on_the_rack,Background Textures,,,,,,tb_15,,
put_the_wine_bottle_on_the_rack_tb_16,put_the_wine_bottle_on_the_rack,Background Textures,,,,,,tb_16,,
put_the_wine_bottle_on_the_rack_tb_17,put_the_wine_bottle_on_the_rack,Background Textures,,,,,,tb_17,,
put_the_wine_bottle_on_the_rack_tb_18,put_the_wine_bottle_on_the_rack,Background Textures,,,,,,tb_18,,
put_the_wine_bottle_on_the_rack_tb_19,put_the_wine_bottle_on_the_rack,Background Textures,,,,,,tb_19,,
put_the_wine_bottle_on_the_rack_tb_20,put_the_wine_bottle_on_the_rack,Background Textures,,,,,,tb_20,,
put_the_wine_bottle_on_the_rack_tb_21,put_the_wine_bottle_on_the_rack,Background Textures,,,,,,tb_21,,
put_the_wine_bottle_on_the_rack_tb_22,put_the_wine_bottle_on_the_rack,Background Textures,,,,,,tb_22,,
put_the_wine_bottle_on_the_rack_tb_3,put_the_wine_bottle_on_the_rack,Background Textures,,,,,,tb_3,,
put_the_wine_bottle_on_the_rack_tb_4,put_the_wine_bottle_on_the_rack,Background Textures,,,,,,tb_4,,
put_the_wine_bottle_on_the_rack_tb_5,put_the_wine_bottle_on_the_rack,Background Textures,,,,,,tb_5,,
put_the_wine_bottle_on_the_rack_tb_6,put_the_wine_bottle_on_the_rack,Background Textures,,,,,,tb_6,,
put_the_wine_bottle_on_the_rack_tb_8,put_the_wine_bottle_on_the_rack,Background Textures,,,,,,tb_8,,
put_the_wine_bottle_on_the_rack_tb_9,put_the_wine_bottle_on_the_rack,Background Textures,,,,,,tb_9,,
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_10,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_10,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_20,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_20,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_30,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_30,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_40,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_40,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_50,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_50,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_70,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_70,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_80,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_80,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_90,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_90,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_110,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_110,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_120,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_120,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_130,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_130,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_140,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_140,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_160,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_160,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_170,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_170,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_180,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_180,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_190,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_190,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_200,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_200,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_210,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_210,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_220,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_220,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_230,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_230,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_240,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_240,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_250,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_250,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_260,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_260,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_270,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_270,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_280,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_280,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_290,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_290,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_300,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_300,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_360,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_360,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_370,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_370,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_380,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_380,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_390,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_390,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_400,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_400,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_420,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_420,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_440,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_440,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_450,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_450,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_460,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_460,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_480,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_480,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_490,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_490,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_100_0_0_initstate_500,put_the_wine_bottle_on_the_rack,Robot Initial States,,initstate_500,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_191_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_192_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_193_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_194_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_195_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_196_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_197_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_198_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_199_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_200_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_100_358_2_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_100_358_4_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_100_358_6_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_100_358_8_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_100_358_10_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_100_358_350_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_100_358_352_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_100_358_356_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_0_0_100_358_358_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_0,
put_the_wine_bottle_on_the_rack_view_345_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_345,
put_the_wine_bottle_on_the_rack_view_345_15_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_345,
put_the_wine_bottle_on_the_rack_view_346_0_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_346,
put_the_wine_bottle_on_the_rack_view_346_15_100_0_0_initstate_0,put_the_wine_bottle_on_the_rack,Camera Viewpoints,,initstate_0,,,,,view_346,
